Account Number,Income,Credit Limit,Credit Rating,Household Size,Education Years,TV Hours Per Week,Age,Gender,Married,Credit Limit Breach
29871598,27.7,12.21030303030303,372.6181818181818,4,1,49,44,Female,Yes,No
25630607,26.7,16.581075268817205,454.86451612903227,4,1,24,31,Female,No,No
12930450,94.4,25.67666666666667,820.6,6,0,0,32,Female,Yes,No
15502927,36.8,22.525555555555556,691.5333333333333,7,5,60,24,Male,Yes,No
24002772,78.7,17.762389937106917,705.7433962264151,3,1,60,53,Male,No,No
24751552,86.5,23.097435897435897,605.8461538461538,6,1,50,52,Female,No,No
9059893,84.8,19.453068783068783,807.184126984127,4,4,35,63,Male,No,Yes
23974778,108.7,15.16030303030303,729.6181818181818,4,2,50,44,Female,No,No
15557786,52.7,17.265365853658537,555.9219512195123,3,1,24,41,Male,No,No
20437716,87.8,18.516666666666666,811.0,5,3,28,51,Female,No,No
9611903,21.9,16.179135802469137,430.7481481481482,6,1,6,54,Female,No,No
19642947,82.8,20.03333333333333,782.0,3,3,45,36,Male,Yes,No
1626954,45.3,13.960909090909093,537.6545454545455,2,4,26,55,Male,Yes,No
20391381,53.9,18.745470085470085,764.7282051282051,4,4,52,39,Female,Yes,No
14704459,43.2,18.315365853658538,558.9219512195123,2,2,44,41,Female,Yes,No
9898028,98.1,24.119629629629628,667.1777777777777,4,1,18,45,Male,No,No
12396633,85.0,18.53333333333333,812.0,2,2,52,40,Female,Yes,No
12436779,20.4,14.513535353535353,450.8121212121212,7,3,16,66,Male,Yes,No
28508155,50.8,13.222032520325202,613.3219512195121,3,2,59,41,Male,No,No
16000548,99.8,26.816666666666666,829.0,5,2,2,51,Male,No,No
19910759,46.4,14.887777777777778,473.26666666666665,4,3,27,48,Female,Yes,No
8881527,61.3,21.077936507936506,664.6761904761904,1,4,48,42,Female,No,No
20220195,117.3,20.883333333333333,833.0,4,1,47,39,Female,No,No
22682108,96.9,18.243870967741934,734.6322580645161,5,1,0,62,Male,No,No
15909498,111.1,17.21020202020202,672.6121212121212,7,1,42,66,Female,No,No
11509486,47.1,20.993703703703705,719.6222222222223,7,4,35,36,Male,Yes,No
1073598,32.6,14.027755102040818,361.665306122449,4,1,34,49,Male,Yes,No
4491654,87.7,17.36440860215054,801.8645161290323,1,3,30,31,Male,Yes,No
3012571,113.1,15.716666666666667,823.0,8,3,54,64,Female,No,No
9887248,53.2,19.033603603603602,662.0162162162162,4,3,24,37,Female,Yes,No
15590215,46.3,15.558235294117647,693.4941176470588,7,3,14,34,Male,Yes,No
12356808,24.2,15.893636363636364,593.6181818181818,7,3,6,44,Male,Yes,No
4412543,112.4,23.583333333333336,755.0,7,4,14,55,Male,No,No
7736514,59.1,17.636296296296297,698.1777777777778,1,3,9,45,Male,No,No
12553711,66.0,18.633870967741935,698.0322580645161,6,5,39,62,Female,No,No
26544280,76.2,25.00037037037037,720.0222222222222,5,4,14,36,Female,Yes,No
7521339,70.3,13.605470085470085,696.3282051282051,4,2,46,39,Female,Yes,No
5130704,48.0,20.56111111111111,573.6666666666667,2,4,19,48,Male,No,No
29982963,71.3,23.63111111111111,697.8666666666666,2,2,60,30,Male,Yes,No
22399834,51.8,15.814444444444444,528.8666666666667,5,3,16,48,Male,No,No
29703926,44.0,17.69210526315789,581.5263157894736,3,2,18,38,Female,Yes,No
29087616,86.0,24.25,795.0,8,4,7,40,Female,No,No
5331007,47.3,12.317712418300655,439.0627450980392,4,1,22,51,Male,Yes,No
21179834,33.8,9.76126984126984,405.67619047619047,2,2,10,42,Female,Yes,No
887086,48.1,18.483220338983052,568.9932203389831,4,4,39,59,Female,Yes,No
28944556,32.2,13.026969696969697,481.6181818181818,8,4,15,44,Female,Yes,No
28913576,73.6,21.827037037037037,589.6222222222223,6,1,42,36,Male,Yes,No
817313,58.9,22.491884057971014,629.5130434782609,3,1,37,46,Male,Yes,No
25550608,36.4,11.181604938271606,610.8962962962963,7,1,59,27,Male,No,No
19292392,69.6,18.39213675213675,683.5282051282051,2,3,55,39,Male,Yes,No
11843276,79.6,21.66108843537415,579.665306122449,7,1,20,49,Male,No,No
4309300,76.2,19.091904761904765,665.5142857142857,1,1,33,28,Male,No,No
14842668,94.5,14.312962962962963,738.7777777777778,6,2,59,45,Male,Yes,No
2453121,74.0,15.297619047619047,557.8571428571429,7,2,10,56,Male,Yes,No
22715642,50.0,19.614379084967318,516.8627450980392,6,1,22,51,Male,No,Yes
10939582,30.3,18.687441860465118,641.246511627907,8,4,8,43,Female,No,No
12320371,56.6,22.075365853658536,724.5219512195122,5,5,7,41,Male,Yes,No
20272541,82.4,23.028699186991872,721.7219512195122,7,4,7,41,Male,No,No
15492753,63.5,17.516666666666666,751.0,5,2,35,24,Female,Yes,No
387928,91.8,22.74156862745098,704.4941176470588,4,2,55,34,Female,No,No
29021261,97.8,13.934285714285716,656.0571428571429,5,3,39,56,Male,Yes,No
3259659,42.1,8.838550724637681,410.31304347826085,2,0,14,46,Male,Yes,No
11972752,60.7,16.762539682539682,705.7523809523809,8,1,12,21,Male,No,No
14740983,68.5,15.6,816.0,6,4,60,28,Female,Yes,No
25193148,91.2,18.96076923076923,837.6461538461539,4,4,7,52,Female,No,No
7556793,22.0,14.880303030303029,412.8181818181818,4,3,60,44,Female,Yes,No
19223798,44.3,18.757755102040818,465.46530612244896,2,1,18,49,Male,No,No
26776427,48.1,23.619629629629628,757.1777777777778,5,5,44,45,Female,No,No
27872678,50.8,14.737441860465117,644.246511627907,6,5,53,43,Female,Yes,No
7341229,63.5,14.552032520325204,693.1219512195122,2,4,47,41,Female,No,No
23974371,42.0,15.514285714285714,570.8571428571429,1,3,4,56,Male,No,No
11214938,58.9,16.733333333333334,764.0,2,3,4,24,Female,Yes,No
2787397,50.4,16.685438596491228,521.1263157894737,7,2,26,38,Male,Yes,No
11706424,89.2,15.34912568306011,740.9475409836066,7,2,39,61,Male,No,No
7893458,91.3,14.602183908045978,636.1310344827587,3,1,10,58,Female,No,No
14548921,92.2,18.714408602150538,762.8645161290323,5,2,59,31,Male,Yes,No
20021463,86.8,14.929887005649716,715.793220338983,7,3,38,59,Female,Yes,No
462895,59.9,23.5110752688172,750.6645161290322,6,3,2,31,Male,Yes,No
22867747,63.2,17.06095238095238,603.6571428571428,7,1,43,56,Male,No,No
3562882,81.2,20.174444444444447,670.4666666666667,4,1,2,30,Male,Yes,No
14416406,31.6,8.07238993710692,364.3433962264151,4,1,31,53,Male,Yes,No
13195118,35.6,19.086296296296297,605.1777777777778,2,5,30,45,Male,No,No
14334903,68.1,22.22827160493827,733.6962962962963,2,2,32,27,Male,No,No
15036849,60.1,15.737701149425288,584.2620689655173,2,0,54,29,Female,Yes,No
1315239,86.2,15.433333333333334,806.0,4,3,17,41,Female,No,No
16303591,92.1,21.466190476190476,627.9714285714285,4,0,34,35,Male,No,No
15112243,76.2,15.45108843537415,687.065306122449,4,3,11,49,Female,Yes,Yes
28670558,105.5,23.91912568306011,775.1475409836065,6,1,54,61,Female,No,No
3462493,64.9,22.53333333333333,752.0,7,2,10,26,Female,No,No
20378400,26.5,6.069135802469136,304.14814814814815,6,1,21,54,Male,No,No
4174627,124.5,24.733333333333334,764.0,4,3,36,53,Female,Yes,No
15630851,57.0,17.303546099290777,558.2127659574468,2,4,27,47,Male,No,No
14304266,38.8,11.878771929824559,652.7263157894736,2,4,26,38,Male,Yes,No
10096719,90.7,14.733333333333333,764.0,3,2,1,32,Female,No,No
18742263,41.3,12.201045751633988,372.0627450980392,7,1,53,51,Female,No,No
1411869,41.1,14.31777777777778,559.0666666666667,4,4,33,48,Male,No,Yes
12354736,57.5,18.28104575163399,616.8627450980392,6,5,4,51,Male,Yes,No
9990823,58.2,18.367037037037036,742.0222222222222,5,5,55,36,Male,No,Yes
17172971,60.4,14.65,759.0,5,4,2,29,Male,No,No
1496424,110.1,21.933333333333334,836.0,7,2,55,21,Male,No,No
12958337,90.0,19.196969696969695,731.8181818181818,5,2,50,44,Male,No,No
8053864,85.6,20.45111111111111,687.0666666666666,2,2,35,48,Female,No,No
3542559,36.2,11.729999999999999,643.8,3,4,30,40,Male,No,Yes
18905907,55.6,14.458803418803418,627.5282051282051,5,4,8,39,Male,Yes,No
13371301,41.3,17.40076923076923,624.0461538461539,7,5,25,52,Male,No,No
2579193,56.2,24.33,739.8,3,3,27,40,Female,No,No
27248154,58.6,14.225470085470084,673.5282051282051,5,3,12,39,Male,No,No
7213858,77.9,15.51,810.6,5,5,6,50,Male,Yes,No
7002813,33.0,10.786936936936938,587.2162162162163,8,1,18,37,Male,Yes,No
12840573,99.9,21.252105263157894,735.1263157894737,7,2,22,38,Male,No,No
7040820,47.5,20.945238095238096,776.7142857142858,5,5,17,28,Female,Yes,No
18305060,41.5,19.485365853658536,629.1219512195122,7,4,56,41,Female,Yes,No
1002113,41.6,11.203636363636363,372.21818181818185,2,0,25,44,Male,No,No
16830481,52.8,21.117101449275363,727.0260869565218,6,4,21,23,Female,Yes,No
13998476,105.8,17.16090909090909,729.6545454545454,6,1,8,55,Male,Yes,No
29216096,124.2,21.53333333333333,752.0,2,4,25,45,Male,No,No
16439929,70.4,16.051269841269843,663.0761904761905,5,4,48,42,Female,No,No
7497952,53.3,23.527070707070706,691.6242424242424,6,2,28,33,Male,Yes,No
519567,33.5,9.833333333333334,530.0,7,1,59,50,Male,No,No
15056066,115.0,22.24126984126984,734.4761904761905,2,0,14,42,Male,No,No
6628798,102.6,16.836969696969696,650.2181818181818,2,1,3,44,Female,No,No
14630695,85.2,25.33877192982456,800.3263157894737,5,3,45,38,Male,Yes,No
12091179,74.3,15.73912568306011,704.3475409836066,5,2,41,61,Female,No,No
16384902,51.9,13.12869918699187,667.7219512195122,7,4,5,41,Male,No,No
17790792,44.1,21.683333333333334,821.0,3,4,26,20,Female,No,No
28912703,79.8,14.734102564102564,584.0461538461539,4,2,21,52,Female,No,No
1695763,90.9,14.372962962962962,622.3777777777777,7,1,3,45,Female,No,No
13706009,44.2,14.093636363636364,605.6181818181818,8,4,37,44,Female,Yes,Yes
24082740,82.6,16.892459016393442,653.5475409836065,4,1,17,61,Male,No,No
29652439,59.1,19.215438596491225,792.9263157894736,7,4,40,38,Female,No,Yes
15087635,27.8,15.186666666666667,431.2,2,4,33,50,Male,Yes,Yes
9789771,123.1,18.8,768.0,5,3,8,47,Male,No,No
10634135,111.2,25.566666666666666,814.0,2,4,20,53,Female,No,Yes
20987235,108.8,24.566666666666666,754.0,1,1,31,40,Female,Yes,No
7216203,43.4,16.411075268817203,624.6645161290322,4,1,31,31,Male,Yes,No
18450719,77.6,11.563383084577113,573.8029850746268,1,0,57,67,Female,Yes,No
9391866,91.0,17.65,759.0,6,3,25,34,Male,No,No
14958014,54.5,16.094444444444445,605.6666666666667,3,3,53,48,Male,Yes,Yes
10317091,105.6,19.716553672316387,822.9932203389831,5,5,42,59,Female,Yes,No
25576309,48.5,14.226553672316383,673.593220338983,6,4,40,59,Female,Yes,No
5971176,76.7,13.762183908045976,585.7310344827586,5,3,20,58,Female,No,No
16751287,18.7,11.187936507936508,311.27619047619044,1,1,9,42,Female,No,No
12325734,16.5,18.92037037037037,475.22222222222223,1,1,9,36,Female,No,No
10143087,83.1,24.05572327044025,783.343396226415,6,4,9,53,Male,Yes,No
11068598,78.0,22.516666666666666,811.0,3,4,32,29,Female,Yes,No
1162736,48.0,12.794444444444446,527.6666666666667,8,4,26,48,Male,Yes,No
5311095,112.4,17.236553672316383,674.1932203389831,1,2,43,59,Female,No,No
20501932,58.1,22.86108843537415,651.665306122449,5,3,33,49,Male,No,No
17874294,103.7,21.733333333333334,824.0,7,4,34,31,Female,No,No
4823692,41.5,8.268803418803419,436.1282051282051,4,1,53,39,Male,No,No
20415226,100.4,21.01493827160494,840.8962962962963,7,2,14,27,Male,No,No
26888259,65.1,18.977755102040817,538.665306122449,2,1,19,49,Male,Yes,No
28931215,57.6,11.71027027027027,642.6162162162162,3,3,51,37,Male,Yes,No
15076409,26.9,18.672962962962963,460.37777777777774,5,1,39,45,Female,Yes,No
1428865,63.4,19.62744186046512,637.646511627907,3,3,48,43,Female,Yes,No
1499593,64.5,13.90354609929078,654.2127659574468,7,4,23,47,Male,No,No
11027470,124.0,19.03333333333333,782.0,7,0,23,30,Male,No,No
16870122,109.3,24.566666666666666,754.0,7,1,10,26,Female,Yes,No
22305851,58.3,18.834102564102565,530.0461538461539,3,1,33,52,Male,No,No
26652048,66.8,16.21285714285714,612.7714285714285,6,1,4,35,Male,No,No
25977390,24.6,14.679181286549708,520.7508771929824,7,4,8,57,Male,No,No
22359329,98.6,23.967777777777776,778.0666666666666,5,3,17,48,Male,Yes,No
8418269,96.1,17.972389937106918,718.343396226415,6,4,24,53,Male,No,No
21453767,49.3,15.135217391304346,548.1130434782608,2,1,41,46,Male,No,Yes
23554285,13.5,15.666666666666668,340.0,5,1,53,50,Female,Yes,No
4112542,49.1,9.373333333333333,442.4,7,1,34,50,Female,Yes,No
7351522,91.9,23.866666666666667,832.0,6,4,13,22,Male,No,No
8831683,78.4,15.834603174603176,710.0761904761905,7,5,41,42,Male,Yes,No
2195312,58.9,17.276666666666667,736.6,4,5,44,40,Male,Yes,No
9028915,88.5,15.431884057971015,745.9130434782609,6,1,7,46,Male,Yes,No
6184638,55.2,9.628850574712644,457.7310344827587,3,1,52,58,Male,No,No
5288670,98.6,23.124408602150538,787.4645161290323,8,0,6,31,Male,Yes,No
1434464,116.2,21.816666666666666,769.0,8,5,52,49,Male,No,No
10169298,48.0,9.69855072463768,401.9130434782609,3,0,42,46,Male,No,No
25777143,101.1,23.983333333333334,779.0,5,4,10,42,Female,No,No
28866062,84.9,24.24076923076923,734.446153846154,7,2,58,52,Female,No,Yes
21398237,64.9,15.937777777777777,536.2666666666667,7,2,8,48,Male,No,No
19160552,35.6,17.79,527.4,4,1,46,40,Male,Yes,No
8185402,51.3,13.424421768707482,505.46530612244896,8,0,29,49,Female,No,No
7025247,33.5,14.898850574712643,353.9310344827586,5,2,55,58,Female,No,No
9351944,52.7,18.996666666666666,719.8,1,4,21,50,Male,Yes,No
27787866,124.5,21.0,840.0,3,0,5,32,Male,Yes,No
29115140,15.2,11.252222222222223,435.1333333333333,4,4,21,60,Female,Yes,No
9969636,15.0,18.114285714285714,486.8571428571429,6,3,10,56,Male,No,No
21333873,44.7,11.495723270440253,569.7433962264151,3,4,60,53,Female,No,No
8269750,13.3,14.505365853658535,390.3219512195122,2,2,4,41,Male,No,No
18866811,97.8,14.862857142857141,651.7714285714285,5,0,44,35,Female,No,No
29912942,84.8,18.133333333333333,848.0,4,5,17,37,Male,Yes,Yes
21837847,50.8,16.375847953216372,502.5508771929824,3,1,28,57,Male,No,No
26237457,28.2,17.23,373.8,8,1,46,40,Male,No,No
1415917,92.6,18.99077519379845,719.446511627907,6,3,46,43,Male,No,Yes
4079109,27.4,9.429135802469137,505.7481481481482,2,3,34,54,Female,Yes,No
28497098,59.0,21.330769230769228,679.8461538461538,5,4,55,52,Male,Yes,No
18002411,52.0,11.00354609929078,420.2127659574468,1,1,30,47,Male,No,Yes
12652969,40.9,12.911075268817203,534.6645161290322,7,1,59,31,Female,No,No
26710796,125.4,17.53333333333333,752.0,2,1,36,53,Male,Yes,No
22614574,129.8,17.805792349726776,768.3475409836066,6,1,3,61,Male,Yes,No
2706309,71.4,20.99076923076923,719.446153846154,6,2,6,52,Male,Yes,No
6859490,104.4,20.41,684.6,7,0,36,50,Male,No,No
16977179,28.3,20.803870967741936,588.2322580645161,6,4,42,62,Female,No,No
15973828,79.4,16.85,831.0,5,5,29,37,Female,No,No
19812960,32.7,20.624444444444443,637.4666666666667,8,5,14,48,Male,No,No
26151061,45.3,19.83880341880342,650.3282051282051,7,2,39,39,Female,Yes,No
12307749,22.0,11.785802469135803,467.14814814814815,5,3,27,54,Male,No,No
598058,91.2,20.28213675213675,676.9282051282051,5,1,3,39,Male,Yes,No
9205310,52.7,21.533603603603602,632.0162162162162,3,3,18,37,Male,No,No
6101037,61.3,15.472459016393444,448.34754098360656,4,1,27,61,Male,Yes,No
27796252,98.9,19.78333333333333,767.0,7,5,1,37,Male,No,No
472976,44.3,17.21004975124378,552.6029850746269,4,3,48,67,Male,Yes,No
18847856,38.7,10.844285714285714,410.65714285714284,3,2,24,56,Male,Yes,No
29688787,92.9,21.566666666666666,754.0,5,5,21,35,Male,No,No
25491532,74.2,16.747441860465116,644.8465116279069,8,3,12,43,Female,No,No
16847606,100.4,17.7,762.0,5,5,57,46,Male,No,No
1025996,122.3,18.583333333333336,815.0,2,4,52,58,Male,No,No
22439430,69.2,17.43246913580247,505.94814814814816,7,1,57,54,Female,No,No
23328882,101.9,20.683333333333334,761.0,4,2,15,48,Male,Yes,No
28441548,56.2,13.41238993710692,624.7433962264151,8,5,40,53,Female,No,No
16773210,104.7,24.045723270440252,602.7433962264151,1,0,59,53,Female,Yes,No
15239267,110.0,19.535470085470084,752.1282051282051,2,2,3,39,Female,Yes,No
29310876,115.5,21.78333333333333,767.0,6,4,32,40,Female,No,No
3490874,104.1,20.473870967741934,808.4322580645161,5,2,53,62,Female,Yes,No
14129002,53.5,21.55793650793651,753.4761904761905,1,4,20,42,Female,No,No
1704442,70.6,22.574108527131784,634.446511627907,7,4,10,43,Female,Yes,No
16924566,52.6,18.05437908496732,723.2627450980392,4,4,6,51,Male,Yes,No
14089349,49.7,16.952222222222222,477.1333333333333,6,2,52,60,Female,Yes,No
5016848,97.3,18.34777777777778,740.8666666666667,6,4,56,48,Female,No,No
29579561,96.1,18.46666666666667,808.0,5,4,17,25,Male,No,No
20653195,74.9,21.999181286549707,719.9508771929825,2,2,39,57,Male,No,No
12164723,79.9,13.356969696969697,501.41818181818184,5,0,3,44,Female,No,No
12005442,92.4,15.763603603603604,765.8162162162163,6,1,11,37,Male,No,No
3798359,103.2,21.828550724637683,649.7130434782609,3,1,58,46,Female,Yes,No
6177513,79.7,12.820404040404041,649.2242424242424,3,1,9,33,Female,Yes,Yes
14936822,28.0,13.814102564102566,348.84615384615387,5,1,25,52,Male,No,No
16657910,10.1,12.281269841269841,556.8761904761905,5,5,31,42,Male,Yes,No
20419788,29.5,8.217948717948719,373.0769230769231,2,3,33,65,Female,Yes,No
22763378,58.4,13.990303030303028,479.4181818181818,5,0,62,44,Female,No,No
18059037,86.4,21.526402116402117,631.584126984127,8,3,12,63,Female,No,No
19170214,78.4,22.57794871794872,694.6769230769231,7,5,49,65,Female,No,No
6623698,114.4,26.75761904761905,765.4571428571429,7,3,21,56,Female,Yes,Yes
6360167,72.7,15.927619047619048,595.6571428571428,5,3,54,56,Male,No,No
9854691,46.8,14.737441860465117,644.246511627907,3,3,23,43,Male,No,No
6675924,40.9,14.224379084967321,373.46274509803925,5,0,23,51,Male,Yes,No
15194474,75.2,22.878550724637684,652.7130434782609,6,1,41,46,Male,No,No
10820370,73.2,17.87040404040404,772.2242424242424,6,2,35,33,Female,Yes,No
11491227,101.0,20.766666666666666,646.0,5,2,20,50,Male,Yes,No
12052127,60.5,17.638235294117646,578.2941176470588,7,1,5,34,Male,Yes,No
10861795,64.5,21.71869918699187,703.1219512195122,6,2,33,41,Male,Yes,No
11751236,93.7,15.860303030303031,711.6181818181818,2,3,8,44,Male,No,No
15806379,56.3,18.02671641791045,601.6029850746269,8,3,4,67,Female,No,No
10237681,46.3,15.42,565.2,4,2,31,32,Male,Yes,No
5006781,100.2,24.55,753.0,7,4,12,50,Male,No,No
23149243,84.2,16.78354609929078,647.0127659574468,1,2,2,47,Female,No,No
6784369,101.6,15.45111111111111,747.0666666666666,6,3,12,48,Male,Yes,No
10240794,62.6,25.133333333333333,788.0,7,4,22,44,Male,No,No
23236622,42.9,17.72296296296296,523.3777777777777,4,0,56,45,Male,No,No
6340378,67.9,18.740303030303032,584.4181818181819,7,2,49,44,Male,Yes,No
17837474,56.8,21.29021276595745,677.4127659574468,7,2,19,47,Male,Yes,No
7059538,70.4,17.084603174603174,605.0761904761905,4,2,49,42,Female,Yes,Yes
1887602,61.2,20.7305376344086,643.832258064516,3,5,7,62,Female,No,Yes
27460501,57.8,13.4558024691358,567.3481481481481,1,0,2,54,Male,Yes,No
25420414,63.5,16.831034482758618,769.8620689655172,3,4,19,29,Female,No,No
18026828,45.9,20.097037037037037,605.8222222222222,2,1,57,36,Male,No,No
29335745,71.5,23.94920634920635,716.952380952381,3,1,36,21,Female,No,No
16293365,51.7,20.383603603603603,623.0162162162162,5,3,44,37,Male,No,No
21360775,44.3,20.934285714285714,596.0571428571428,3,2,35,56,Male,No,No
10414009,49.7,22.347204301075266,680.832258064516,7,4,36,62,Male,Yes,No
5087194,64.6,20.514603174603174,570.8761904761905,3,1,35,42,Male,No,No
20300428,98.2,24.6,816.0,4,2,56,27,Male,Yes,No
17424518,73.0,22.061904761904763,663.7142857142858,6,2,58,28,Female,Yes,No
23259118,54.9,14.112459016393442,546.7475409836065,6,1,23,61,Male,No,No
8710103,44.3,12.789135802469135,527.3481481481481,6,5,40,54,Male,Yes,No
22314525,45.3,22.03666666666667,722.2,7,4,49,25,Female,Yes,Yes
6287528,43.7,12.551568627450981,633.0941176470589,2,2,49,34,Female,No,No
12147479,46.3,21.244603174603174,614.6761904761904,4,1,48,42,Male,No,No
20448639,94.8,16.505470085470087,750.3282051282051,8,4,33,39,Female,No,No
25529096,94.5,18.535365853658536,812.1219512195122,5,5,47,41,Female,Yes,No
2739466,49.9,16.29076923076923,557.4461538461538,7,2,12,52,Male,No,No
22037205,46.0,19.56111111111111,573.6666666666667,4,2,2,48,Male,Yes,No
11180601,56.0,21.167741935483868,670.0645161290322,2,4,54,31,Female,Yes,No
21254283,91.2,16.833333333333336,830.0,2,4,41,24,Female,No,No
5708520,102.4,21.916666666666664,775.0,7,5,25,28,Female,Yes,Yes
13819277,28.0,17.06111111111111,483.6666666666667,4,4,54,48,Female,No,No
27795592,51.8,13.758235294117647,645.4941176470588,3,1,15,34,Male,Yes,No
21748292,79.3,17.127070707070708,667.6242424242424,5,2,37,33,Female,No,No
2459615,94.2,21.933333333333334,776.0,5,5,44,24,Male,Yes,No
22835184,24.6,14.294901960784314,557.6941176470589,4,4,36,34,Male,Yes,No
11756342,44.8,12.440212765957446,566.4127659574467,4,4,18,47,Male,Yes,Yes
16190471,79.8,19.13880341880342,608.3282051282051,4,2,26,39,Male,No,No
14911297,71.1,22.405517241379307,684.3310344827586,6,4,27,58,Female,Yes,No
16886298,95.3,16.736666666666668,824.2,7,3,5,25,Female,No,No
23306580,34.1,16.61037037037037,576.6222222222223,8,4,48,36,Male,No,No
19638381,96.9,18.047755102040817,782.865306122449,2,1,42,49,Female,Yes,No
24723701,50.0,15.734108527131783,764.046511627907,6,5,23,43,Female,No,No
25443819,49.9,21.645802469135802,578.7481481481482,1,1,57,54,Female,No,No
19860430,31.6,10.859135802469137,351.54814814814813,5,1,26,54,Female,Yes,No
